id,Predicted Breed
896a2a4077bd6fb2af6e28b30663e1d1,norwegian_elkhound
8a664cfab6a707829de93defe6e37177,norwegian_elkhound
81c9031b7188b42af85d40f3a1602570,norwegian_elkhound
6ae6e9900632b461c82d29fc6e637ae8,norwegian_elkhound
88109bb184cba1f86d9cb206c755a143,tibetan_mastiff
5d521dcbea1b45d1d2cd027e092e0f97,malamute
cfff42adc2db5fe6d452d17d13163e87,pomeranian
be2a990aebdddd1900b42d2741e0de32,tibetan_mastiff
e6cc659102d490f622b3e6b4f60bfaaf,norwegian_elkhound
f062edd0025c4ecad1a34125ee6a761a,borzoi
0c1dcbc3c7d2ce6399fb7aa68a70dcda,norwegian_elkhound
e0f9b92adbba451d296678f466732969,norwegian_elkhound
0854e34e53c9dd84579d4c37086dbdf5,pomeranian
12c3287c880cb83dfbc9cbce3d2952be,norwegian_elkhound
69922e58dbe25660e65e1c924937d74d,norwegian_elkhound
1f7f44892a40365ab4ee08e573a63dd6,tibetan_mastiff
deec3d206b0f5c927c86ed1782990961,norwegian_elkhound
35d0da34f88f89ce9b739681e464a2a7,otterhound
f10241d199251db359961e814733efc5,norwegian_elkhound
32bd9fcd630e035cd8962653f1c04ffa,norwegian_elkhound
e40a39dd88f04b29ab3cb3a986503f8f,norwegian_elkhound
98ab98e40fc6786a5441eb6a1ef628ca,norwegian_elkhound
f6d25bad96714bbb31d494239c80deda,norwegian_elkhound
a4c8001924fe8de9cc7de89f3a06a999,cardigan
22351b3452773f95a4d0ba03730bc7e9,norwegian_elkhound
2505b2c69d80309257ad41201d7917d2,norwegian_elkhound
e3b9e9c903bbcf09fc0da06efabaec1c,tibetan_mastiff
37e6b8c633703029fd528883d8ebf9b7,tibetan_mastiff
ea369808f5d3c8fef21c674b80564e35,norwegian_elkhound
70ddb5c5bacf3b68a49bdb5d6f85e158,norwegian_elkhound
f4ec1eb228bb0a7084de552fa4333b43,pomeranian
38b4dea6b252ef96143f7d5a50311d6b,cardigan
aa1f60440689729a3b84870fd552b839,norwegian_elkhound
c0f9df47d480a1a7c80d45f8223c686c,irish_terrier
4f3034d7ed810ab337ef992fbfbf8827,clumber
6992e003e462d3b66985448467414118,norwegian_elkhound
b0e403fe42c1c2cd65c143572e86ee7f,norwegian_elkhound
1653005c7bbba1773aa2ddaa949f051f,pomeranian
cd45a02af54c609992921dbce154b4b4,french_bulldog
c5f032be44d94ed33a8e696a23c6ed69,norwegian_elkhound
c0661ff426b03530844b1d963cff1473,gordon_setter
9f250984e81dd6c988074d50c9353641,tibetan_mastiff
c970c9cf57b8ff9eccea685bfd6f240e,tibetan_mastiff
245a48e4fd9e78180218c676638fec0f,norfolk_terrier
a2ede36d8aa153bd03349c4a41131167,norwegian_elkhound
f37106dba00385993428e7c557b15805,tibetan_mastiff
c749fd1c99ee7b2115b6d7d1ac840e76,norwegian_elkhound
5e0e6510c9b4e05771b57a6a928910b1,norwegian_elkhound
b5664f279e3ad2ce80edb8d591d15f32,norwegian_elkhound
f5b7912d2f7ab4c4a237ca7008212e7c,norwegian_elkhound
1149cffb0d6c5fe3a8f3cc11e66c6714,pomeranian
18c9bd6df42e3ae92ffcf815b5c2cc0b,norwegian_elkhound
921c50882d473211f722be44cf612e3e,french_bulldog
577e35e4390b3fdf1f9b5db1a8b40cca,norwegian_elkhound
16816a9d4db979b3abc8c92404ab67e3,norwegian_elkhound
490cd0d0afa679bb3df28342897f9d6c,norwegian_elkhound
d12ddae0ab2ec9c7948e410fc03c4e5d,norwegian_elkhound
b0508e39eedea1fac1d778f5b5782e12,tibetan_terrier
3d3613d02356f0b794c69f85b3b179fb,schipperke
f7f585083fb639c3bfced127e2cd0046,norwegian_elkhound
af2523ff0f7436bc96fe1cf278d2d810,gordon_setter
b4e71d8ff10e226a61e9d8e55f72d0cf,tibetan_mastiff
50f067c811d3d356825e4653f30a67ec,norwegian_elkhound
a033d754240bcab4aaa91f4a716fc8db,tibetan_mastiff
c02b45ea26ff3c7b7f7bd893a2fcfc6c,tibetan_mastiff
3d79a3f69576c25f9f8f3e65762f3b8f,tibetan_mastiff
2a2717a7157cb676f06b684f425f8be4,pomeranian
2eab141ebbb01124fd4b84d3f81d821f,norwegian_elkhound
0d4cf10273dbfdab06eb069fd6cdfa34,gordon_setter
07ad1a0d014793de8c2e104b801c6cda,pomeranian
e176e183224bc71ce64edb44cb94688e,norwegian_elkhound
8e839df1e76fbc901126915fc725699d,norwegian_elkhound
97a0a4b27e8f12596482e4f6487786cb,norfolk_terrier
b46e5c6e20f384eec6570c8845b7dd01,shih-tzu
167efda2a6e2b3f7e378094c0ce98ad9,norwegian_elkhound
659f8d62dab47f31b7390d5e3a3a977e,tibetan_mastiff
59be845bcf901ac4139d9de6f4862686,norwegian_elkhound
1a38ab01d6a18a4693a57125fb7f0370,tibetan_mastiff
197108bbd6364cece803e6177092c7ca,french_bulldog
07be196f3517e9afe16c0ddc61824628,norwegian_elkhound
93af520fcf77bcf0b432896c7cedfe6c,norwegian_elkhound
5b8da1041db85099dac6f9eb5ff9fa1f,tibetan_terrier
41d5fb0f7e8e3c1e6f0b52db41221d08,norwegian_elkhound
3396aac7abd70815c765575f2ad07a05,pomeranian
deb66780609abfef7f5048df02149839,norwegian_elkhound
a14aa49a6e773fc746e61de84292e7fa,pomeranian
f5c67d1ba3029b538cc1a9b8ef2e53fe,tibetan_terrier
38f5d9a25b3f59b2b2857a335f96670a,french_bulldog
a5c1646de93471cbad69c80119572687,norwegian_elkhound
9060bfbf3dc9404a46364035051e9895,lhasa
fc7576b5d6dcd4b07580a8b692222787,pomeranian
e850770a6575a34b1c7ad4b401692553,norwegian_elkhound
e008da6b957c62e7bcf6eb2ba4c2abd9,lhasa
fa717a1532249d9c0532378c80c46c8e,tibetan_mastiff
fbffe32a243c4d30623432e558aa2c40,tibetan_mastiff
ea5977763e3e8b39f8ea8c28565d32e3,norwegian_elkhound
a55b2f44345bc40907975e3e0cb0ca22,norwegian_elkhound
703747e00bffe97e552dac7b67570ce2,norwegian_elkhound
463ffe453648a5cf157f2d24551b2b1f,rottweiler
13d754a5773abf7b3671c1b426fb71df,tibetan_mastiff
bdabd955334ed52876ea54c97d02bc1c,french_bulldog
0fd64246ae04e2f33cf815ab34b14f04,pomeranian
d3c526961a354ba6f36ef9b39ad45e66,gordon_setter
1929a4008c9672f934e3934ddd290dd4,norwegian_elkhound
b55ad8f13f79d4a9a811830d4b4b669a,norwegian_elkhound
50ec338aea9bbe45443e3b23e1efa262,french_bulldog
39240a4bacaa392e0c81f0f0d1c9a10a,miniature_poodle
f90b4f4adae580c4a2ec4fd9abad05da,gordon_setter
c8324b52a5e66c54cc443f356849468e,norwegian_elkhound
cb15823b12d70dea161ae5c3affc539c,tibetan_terrier
9410c9ea61314118e6fd964730055bba,tibetan_terrier
ea1039f3869357b53abf4ace351218a6,french_bulldog
61745de0a81a7956495a0892ca8de341,tibetan_terrier
5415db8f55096e6687a1d3a11dc5ada4,pomeranian
fb757be9d9a6676284ea6d67d497160b,pomeranian
5b1a1246d5596c873a86c0c5ecab23a4,norwegian_elkhound
1f415fdfba198e37db879b1ab908aa71,tibetan_mastiff
81d3092fff42afef68b123231c542e1f,french_bulldog
91a56212d14e244423bea13c93c77cab,tibetan_terrier
6bba810bf1b3be7c936008458ef04011,french_bulldog
9fc3dd94b5db3201db33501904df6dbf,pomeranian
e66eb9532985301394e1bfb8f05206d4,pomeranian
85624000301b28c675b431de0b67a98a,tibetan_mastiff
5e5f77203e5be99fef50148335f95e69,irish_terrier
5d1a071596c936b29bf3fa514b2b99ff,norwegian_elkhound
597e8955786bd704b26aacb35df08a43,norwegian_elkhound
ed58df400a22e4a4857fb00802d4b8c9,gordon_setter
e366960ee7583d7ffd22783085b53e5d,tibetan_mastiff
dffba3aed600801a5f91c5034bec5b08,pomeranian
d3f35cd21d100eb8c0f84616b3a5476e,norwegian_elkhound
14cc27d72512eded5b580e642fecbe95,clumber
86ca8cf0f5a914825f88d62908d5cb55,norwegian_elkhound
2b20b29008c492114d4a4254beeda0a5,pomeranian
f6e209dbbd97aadf518f16d18a807ffb,tibetan_terrier
49e9e9145a958803a9ba2e3f6e0a71ab,tibetan_terrier
c8f0ae111e61e40d3396ed9db24deb07,pomeranian
2163b81018f29091e8cc4c2fa7c956b1,norwegian_elkhound
3b2617693b922c822258af5ca833ebd5,norwegian_elkhound
9f365081a22390fd3b2403a2786e8b0a,norwegian_elkhound
fb8111776ff89091ddad841ed013837d,pomeranian
7f0143dbe13ebf3e0cce7e0e90002c69,french_bulldog
518513ea3706d89b1be446ce899a6088,gordon_setter
2c876bf2fa65d4a8047ed009aec0da31,norwegian_elkhound
65a69d42bea45ba503d9d93429dbdc26,norwegian_elkhound
8870333f2663e8001f88f8a8006f47d8,norwegian_elkhound
6c3c399e0609c579ab08eb3531213688,norwegian_elkhound
e6999e18a8e98f7fc33cf520d26ec521,norwegian_elkhound
b89384559bd19e4182deccc6fbf1d261,norfolk_terrier
138aaaa3ad8bdee8167bda4ba8dd3875,norwegian_elkhound
8bc77630dcd27b24a102ed83b41e2544,gordon_setter
ec9a95ba1bab38eeff6b6aa40d5f4edf,norwegian_elkhound
f569c5b12fae4ca37d376d21bc05f2b3,norwegian_elkhound
d5fe5a28a2b94616be22e0edff10103e,pomeranian
3a2ac3d9dfdf6f8a1a70523a13770f09,pomeranian
cc024ed3f388fb5caebd956574fc96b5,tibetan_mastiff
0829420985a1d5b647b969d44af3e844,norwegian_elkhound
a1b2ebd6a9213217b81cfb9ac241c220,french_bulldog
823e08daa9c03f95cfcef212e26cf676,tibetan_mastiff
705c39141a166ccd4911c7a89305e2bd,french_bulldog
795707fe65631bc35a2f78146aa41659,norwegian_elkhound
11f1d13042c0409b87fb39414f189e52,tibetan_mastiff
9cc2fe1b331667444eb25b60deebf645,gordon_setter
ea5a0fb0d92c07b2e14da4dcd0d48c45,norwegian_elkhound
6942d864ed18d6e416368e366c51062f,norwegian_elkhound
7326153141354bf080a356b407c65da5,norwegian_elkhound
9a472c0d05d01f72b968d5ad94a976c4,pomeranian
f6b8d1787176be43d99bb3aa8fbff45f,pomeranian
23bc7d6110bffa07ef451e07831ae9ac,norwegian_elkhound
258249e68571456825b92610e7c65d6c,norwegian_elkhound
45a9671e9c7639d1e9f1514bdf4f3ddb,miniature_poodle
2e2a85bd66e737c43e748d84afe76c0f,cardigan
c46ee062292e0f2db70f7367bc6a72af,norwegian_elkhound
86c2d71776b76d0c7acdf34a87b7f9c7,norwegian_elkhound
84dbf7465e8c4055de1840a3a5ac7c49,french_bulldog
6d097864d7bf72b1f57a6f44e279a551,pomeranian
94750ce6f7946018d0cc20c2beb83d90,norwegian_elkhound
b821aeead00f489f095caa4d37b7eba1,norwegian_elkhound
319d13f45b021200c589fd9b1732624f,tibetan_mastiff
6f24702da84807462998389b443a3c5b,tibetan_mastiff
606f8ad835ecd162dad739759146d4b5,rottweiler
238ec4c82e63244b6b83c1c13196c8e3,tibetan_terrier
1e80fc8ee50381cf8a6c6ae20e90e911,rottweiler
4e06ab5e4129cd603e8a5df22ae9dcfc,pomeranian
27465deef9dc2ec342e81bd6c24c1c9a,norwegian_elkhound
778c748d5ab8034bde2a100fd64c0344,norwegian_elkhound
9bb4213b044033a0efffc81fefda6d2b,norwegian_elkhound
5468714fe0b866f1e26a86b3fc5da863,miniature_poodle
21b00e403aa5933fbfcd1a476c9d789b,norwegian_elkhound
e08d42b2e6f2dbcf24c6bfee8b7d03bd,french_bulldog
6a3a7b54bba0edf187b5330f74a3f66a,tibetan_mastiff
d36059f6c27e31aa17600e2627548169,norwegian_elkhound
8de006e9f9bacefaef962e7d80203925,norwegian_elkhound
e7a1b7a42db97df750aeae212a02d9c4,norwegian_elkhound
b6dbdaf25c9fa3b81529523ca3910c2c,irish_terrier
1e8f9ee9e95a80ea5053a886d37b8a70,tibetan_mastiff
9142e75838c7965092cfaaa58c2b2802,norwegian_elkhound
4a142ac626922b0faa5f34a5ac8ea884,tibetan_mastiff
48941c2564d031a26a89ae47d039e696,norwegian_elkhound
72724dd904d79ef336bdfce2ba23b0b0,irish_terrier
db2bc8dbb09cbad4931c84778fde4dff,tibetan_terrier
87101630926c86dde6e1aa4ed6b3ad9d,norwegian_elkhound
63cb25a12cedf0bb90269dd3a9caae99,norwegian_elkhound
a68b5abce5006faf179a326a2b1339fb,pomeranian
48e73cd32f5a8251985a6edd82dac056,norwegian_elkhound
4e83754d791e85c7f821784dea459729,scotch_terrier
46b20e0e235168368569d5921e4aedd7,scotch_terrier
110027dd4a1b9de5081064ad66ebc678,norwegian_elkhound
466ceeaaefdf7c81607e17f4a9afc95d,norwegian_elkhound
1f503f2c112adff1bd9ccc23c1377c59,tibetan_mastiff
4efd18204c98543662580a1874f79d31,norwegian_elkhound
ecca3983aa3cf5699ce3aa29c7899df8,norwegian_elkhound
744cda70cb9f2082f4cf9b591e288585,norfolk_terrier
0f4b246cbf26bf1e6f6c89472443bf13,gordon_setter
8e62b48cfc17c81454613a77c642345f,norwegian_elkhound
873a39759be91ca142ebc7c9f38ffe5d,cardigan
310b15cbb58c18df1046de3e4042055f,norfolk_terrier
0aef0a7e7a79092235213555be0e1f52,norwegian_elkhound
088463756041ddbc5f9b905b6ed9a940,norwegian_elkhound
7bc41bb3eb0fe1b77ba8cca37cad1819,tibetan_mastiff
66b666743f6d77ba9827272aca2004a0,pomeranian
bb5e64bcb0c38e2a1a374d049925eba8,cardigan
513b3a5b3ac4891ca5758a081f4f19f1,french_bulldog
c9508d51d8ee74a3a068ace02df0d699,norwegian_elkhound
ba14cb85310ba024d7c46af6070e9937,norwegian_elkhound
a76e75935bffb57d4b9b0ee85a53db63,gordon_setter
3d8880a10627a428b3acb4f031c06fc4,norwegian_elkhound
02db0128479b6544c07b3ed247ebc937,clumber
c86f52e4264e01a8b6432f9e0255b3af,norwegian_elkhound
32b4850ac87ed096cfe5d583ed95f156,norfolk_terrier
5b9d0ddc91c8c0732ea16b49e03cc29d,basenji
83fecd19ea7ea831b91f35021a7c2bd4,norwegian_elkhound
9b348ce9f36574e99cc664f5aa8cf5f7,norwegian_elkhound
2c4b432be733e9db692a57b670a8d822,french_bulldog
a2086f39e2932dad4f42fc3b4674f903,norwegian_elkhound
9fb571b177bf3309afd6e9ec2aaf8cab,norwegian_elkhound
1919a4618a2887e2549c9d4df2b2c61e,norwegian_elkhound
0dc570ec7086bab004a7e357164c04b8,norwegian_elkhound
bfc314ddcb147304e1c32e62b178e021,norwegian_elkhound
e0c11786a50ce49abdb71397d711ecc9,norwegian_elkhound
7261882b948e7bd67aa9bc550bf02b18,norwegian_elkhound
5dd8f562b668e6729037b00a096a5e66,norwegian_elkhound
ddfb44a70822741297344d0a9ea81f2d,french_bulldog
5a88aa4b228765b089df08e3fca9725c,french_bulldog
94ec3144f8ebafc776b571b5948ebd00,french_bulldog
39ee43fa5aef07febca8039b8832d449,borzoi
ef4c9b0875ec51068b2720a01fa36b65,norwegian_elkhound
da4711e9554987aa4cfe7c66c67e2e7a,french_bulldog
23f8bbfda11fdf717b1e15824c689352,norwegian_elkhound
8dc7ff54ae077a63cd489faa94684709,scotch_terrier
34b6ca3a5ff0719461499614a9d88cac,norwegian_elkhound
4eb9c0b40bf62d82942665e2530fa908,tibetan_mastiff
9ec1a5f9aacbab57bfe9cfa56db788c5,tibetan_mastiff
44dd39d39e212c5d0ad0d47c4c2b2e94,norwegian_elkhound
dff6d0e5746812e0e5808c0e69a20574,tibetan_terrier
d52eb0b5629fde69f9fa6d5e8981187b,basenji
02b9adaa40397a4977b9646cc6c939dc,cocker_spaniel
44c9af2f490ea6d39494a348e4cc89c6,french_bulldog
3af1bfdd09198cbeb5a3e79949c669ed,pomeranian
8360e7ab79fb024bf4ea7c666cc73b56,pomeranian
4944813fa9c0c93048f6bac5b5cd3d49,norwegian_elkhound
7791665e548919160671facc13909a08,norwegian_elkhound
2ac416c42469d263085206aa28509a2d,norwegian_elkhound
cc91dc262bbc0c73241ecec6ed53449a,lhasa
02d4d079928a6435f1154b35d97e0f7f,pomeranian
db2951c908f8abe8b367a5d9834ccf45,norwegian_elkhound
db452183419c47a946df1366161f5b19,norwegian_elkhound
b40e164bd132e333722e5f5e9a25939a,tibetan_mastiff
c2c9364fa0fb2347fef08f172bcfecd8,pomeranian
c477e1c6b1d63385a9f3ed10b44866a1,norfolk_terrier
5bd406fee0b55f66245b6ac9f278d28f,cardigan
1aaeab4a1c828820631ee38313f231c8,tibetan_mastiff
266d72317675f3fafaf614cd80c04182,norwegian_elkhound
a3be6cd3cf8483dd98af6202f0233689,pomeranian
74f091944af35fb1040132a940b81de3,norfolk_terrier
dbd2815fbc62172a38d77f5941e46471,norwegian_elkhound
bcf8bd1b086df7f4635051608e04a6d6,french_bulldog
f3cbc8bcd54963296f75377d6fe931d3,pomeranian
53ef70b153e67576e282924876d3f27b,french_bulldog
4b93ea87bd7b3ee081c6a6cff326fd6b,norwegian_elkhound
8f0c59a69ee53ea445062d1428f494af,rottweiler
eb9f2db3d5204c85c26daeb7669b20a3,norwegian_elkhound
476a71ffe964d1a19cbb08eb0f8f9a88,tibetan_mastiff
6f610f9257db55dfe8b2364ce9cffd36,tibetan_terrier
326c2497e4e6db79f6d6696b0aea9a8d,norwegian_elkhound
4df88ec27471b28d1cbd7ef736f187ef,norwegian_elkhound
149bd3015bd10ce3173d14d4450339e3,norwegian_elkhound
9420a80439095a8f690aae1daac448c4,norwegian_elkhound
6a9316ea62029983934dac25c7cfe48e,norfolk_terrier
82e5e34cc18b267ef7057cc92de8b44b,scotch_terrier
fa1460c331de2f6e6e5b1c97f1c51047,norwegian_elkhound
326ba38b0153c59e3980e1465bf519c6,tibetan_mastiff
496e85b1192c522cae8b0a7919ff6ae9,clumber
bbafd0616b5d248402b7e177a9058f95,cardigan
02efe659755a4c9d2da69035c43fa5fb,norwegian_elkhound
29ddb78781bea214c00a4d3f3dd36a41,pomeranian
23e3de07d79b125aa21651f6d2bb972b,tibetan_mastiff
b31a9dacd22a5f51c74ef25f5c1068b5,tibetan_mastiff
2e60533a26e589f57fff34711c5ba73c,norfolk_terrier
13e8727d23e2bb8c8f453379edb2e93e,pomeranian
27cc404e7a759adb17bafce33a5ddcd6,pomeranian
8ad3937bc14f65b69b214c13bcd0c470,french_bulldog
3d576130214299f155f1b07eb23c7aae,rhodesian_ridgeback
178f52ba324c3408ef540a81307a54a0,norfolk_terrier
51a9fc982eb0b63bedb58b67d65d35ea,rottweiler
9fbe5a77b08362b4eb5b75b94597f144,norwegian_elkhound
a17c0a51c24da066a032c248055481b3,french_bulldog
f1eadf24d904d3c1e26d8081555901be,norwegian_elkhound
2fdbbd37a896ffa757fedce3c3816aca,norwegian_elkhound
3407f5f08f680403233081e250a9eb17,tibetan_mastiff
ae1073fd3a63c93f7c3997bda31315cb,shih-tzu
30d0782c06dcdda736b702309d026430,tibetan_mastiff
9443ffdbdfb90d1b7037d543757bd036,pomeranian
c3853195a3d4c74b4fd3a9b841e4778b,tibetan_terrier
527c76c29bffd93757cee44abab025f7,clumber
4fcdddbea0d74989a3b9421ea98c1f6d,norwegian_elkhound
74bb4d12e89b51afb7b7705b447567f3,norwegian_elkhound
b9d05f41fd8b192e51f4ce5ffae87280,tibetan_terrier
ff4c4f194207d48a1c821c11eb994fc9,scotch_terrier
729b3383c0ea301434a759c14093a596,french_bulldog
1f251d341286cb5376b6f2c37c74d627,pomeranian
77a852f50f1d02e8cd1ee3e6099d4bb3,borzoi
57594d87da0b5d8de4d2c2e023d472c8,lhasa
3f749108e04e5a7ab35357cb0e501aac,ibizan_hound
c7fa9ebdf940e4d6fa37a1345cd02761,pomeranian
8bc0f5a226a4a9edb680ad5b677e9288,norwegian_elkhound
1f94da70b2a019221a8cc55dff5a17f9,french_bulldog
dd3eb4338145e614d325a917a35e5a1e,pomeranian
a9a81aa3035a6d9771cd5043b1cfbc67,french_bulldog
ae62c4b2e5b6a62444d2c8a4976a0c16,norwegian_elkhound
f785b2499ca08a8ec3f20972c358cfd7,pomeranian
18dc6ac1728bfc0ce7de1cbcc09f83f4,rottweiler
1098c26307f8cd01a7ba182b090f5e55,miniature_poodle
2cbb111f9df4ab277e88f68d214a3ac6,pomeranian
aeb4ce73788aff1ad9c7f1174bd48f82,norwegian_elkhound
be9f5fd2596237bc1ff05084ce5099ab,pomeranian
29a96bcd59ab423cd85fd6ea727e2c7a,norwegian_elkhound
1a90c33f85f8993f33206816523ad66e,norwegian_elkhound
c2c089c15ef388953c1a47aa25d63ceb,norwegian_elkhound
92cddddc322498c894f765032f5b3d47,norwegian_elkhound
d0ca12c4617619eb08ed0793b50d1ed9,french_bulldog
e5560686ee44dc59dbb99d6ef4ea54d8,cardigan
1342e9e4ae5b8823d9b8e4a673578bb9,norwegian_elkhound
afc1dd690e58d43a532885102f0e1fc9,pomeranian
c6ae3f81caa14d195f6c7ffea2e2f049,gordon_setter
0fb4de8ba53b256e5b66d432c347ba92,norwegian_elkhound
b0b17ca4e2f2bc6e6d29fbcf27fa7a04,norwegian_elkhound
97de095aeb245de5a3d0620eac0edfac,norwegian_elkhound
effcbcfa58ba87eac8439b7106d8623c,french_bulldog
d5fb1ff4ec523582ad6936b402bf6c9b,tibetan_terrier
d89de7738f1a8c47c6176141b9f85cd1,norwegian_elkhound
e079440ee0061b92ec22faf17be13908,norfolk_terrier
51f7ee4da73747c55e2f9752ae1f8867,norwegian_elkhound
7988660897e86b125e37d43919ef9f56,norwegian_elkhound
2e57d925d44dc59983f4fe979f78d505,tibetan_mastiff
9faec84c236be4a0d22b535e642344eb,lhasa
19e7eda1886b78f754522a4dccaa480a,tibetan_terrier
a0e1e61281d27ad7c59d6c4d0392cf37,norwegian_elkhound
622e9fe5354b256219688de0646e7cc0,norwegian_elkhound
28562eeda6711d3f2ce30447a10904d4,norfolk_terrier
98846d2e716f0d2728d9a5fcf98d8f86,norfolk_terrier
7dde6269f349f88919a95c265d48498e,norwegian_elkhound
77c922894ce01be17d3016a377f985d1,norwegian_elkhound
004476c96f575879af4af471af65cae8,tibetan_terrier
7f2ada1ec852e829d0e2bcb7cc7b50c0,tibetan_terrier
aae70626bf95b6493900b788b9d6a073,norfolk_terrier
667fdc2843909b7cc79476036963ec94,norwegian_elkhound
341bd8a802798866f6fc1d13bfe53a34,tibetan_terrier
f2dd8cf1ced495252a890e6633b65018,tibetan_terrier
b19f7853f6b2b84a99fc3b7c8a8eaa64,norwegian_elkhound
892ba9189d58640b0c138298fe661cfa,pomeranian
d2b4db6a51f72be4fba4ae8d1780d0f8,norfolk_terrier
baa81d208d9957c9d2cff3305dab118d,norwegian_elkhound
f00367f07cfcbb8152c9ed908d7c273f,gordon_setter
5f341ee24ded57979d4cd6a0839de824,pomeranian
ad8577fcd07d92786fc91d9f0208d98a,norfolk_terrier
093b8af8f6a470fe25730c1d1c891805,norwegian_elkhound
36939316bd5dc74df7e0c33e76074408,tibetan_mastiff
c65c60d21145dfadffc0ecb9242ffc26,french_bulldog
191f5b6e24e8840c3d63e34af1bf2d14,norwegian_elkhound
33d4943b93b8c14459ec8a7c5d35cc25,tibetan_mastiff
3744370e3a21be059b4c1e50628eb3c7,scotch_terrier
b56650f1502f151ef1c307f93f1b03ff,norwegian_elkhound
e9574ebd4785c1e1a1470dfc93f9271e,borzoi
691f3bd56fed2de3b34ecd3a8122af08,norwegian_elkhound
469e02aace66bdae82507bfa20a93e9c,pomeranian
aa3e111810f1d719fad8f1c964b943ff,norwegian_elkhound
7f46a1814d40ec7af5438532726580d5,norwegian_elkhound
acec2a69a20d6c9c1be3826c7fafbab5,norwegian_elkhound
29cafb8c01f1f0861317c072559db310,chow
a401f8edeef589905788ab42190b17ed,french_bulldog
c4405533c104e226e012d1285b8e9f38,norwegian_elkhound
7b4465b05399a7a0d5d16725ae547545,norwegian_elkhound
31fd12dd573f80fa94f7d8330b57f563,norwegian_elkhound
bd6e7e9baf3938e320d1b5b213d66665,norfolk_terrier
4cbbd65654e38b1b741ef4cee25df024,gordon_setter
9a9f274697e2d195724c3e9f466eef25,pomeranian
4794f2975b98eb205949ede87acf2631,norwegian_elkhound
342ff6aaf1169be5b50d5d5bfee7dd50,pomeranian
8d661dfb329568d0f365c4f9a030b52d,norwegian_elkhound
9796f4fee0eecaaee3299598c7d6fefc,norwegian_elkhound
1ee2743cfe8952b63b227f5d3206a0c7,norwegian_elkhound
8a61ad45cae28a62f8a173f62cdb20da,pomeranian
736e52d28262c200c3853ae96fd3456f,norwegian_elkhound
a75f4c92af56636ac8cf5923a7723745,norwegian_elkhound
7520c13b27768c999174118005523be9,tibetan_mastiff
c52df09d15f0e89580a937fb49e01a6d,norwegian_elkhound
2dd8b56940ee193e4290c587056b9c0c,norwegian_elkhound
85c78df191958f1751aa118e6d3021aa,tibetan_mastiff
cbec48a7350a78e419b5fc1e4068b98f,norwegian_elkhound
76cb7463c74e7cb244f6ba0b129eed6e,norwegian_elkhound
e089aa32bc96c2a9753e7a5fcdc1bac9,norwegian_elkhound
179ab2ea28b943cb2b8c95f4989766aa,clumber
4825e789e50f79581ef88a82a08c8e23,norwegian_elkhound
a0256a9577f2e7c6631dd78556e4bab8,norwegian_elkhound
59b07b46f717691187c603b9da6d4811,norwegian_elkhound
f789cfce1b5af285046f91ef48234d0a,gordon_setter
dcb5d319bd013bbfa9779d8c6c11a829,norwegian_elkhound
d88cb9fa369a935b04c272faac0a4152,norwegian_elkhound
497aeee206e26363d3e3a8d151ad0332,pomeranian
f8adb1563005924137ea07d373664cb7,otterhound
b85b25f17411e9d0c10a0ba785a31fe6,norwegian_elkhound
ce8d3ec2df4273e25fd9c6bab9d5a516,norwegian_elkhound
3074830106a7331fb7cb1e3312f513d4,french_bulldog
540c281162476ac746d52a8d03baa2a3,norwegian_elkhound
dd3ac0ab0e9328f1f4c1692947c17c09,pomeranian
bd3c7ccd5f1697137b4f553c1bf58713,norwegian_elkhound
f18e43d6627bf395c2e3aae518067004,norwegian_elkhound
2a23d2cc0635ee44798c5a0497927ac6,french_bulldog
b2edda24c8c845736aa185f348a6aa9d,norfolk_terrier
a99b5318421a2b7b9998b8e34e037fc3,norwegian_elkhound
bb0f2cfa62ed7c8a5465a0861a172f72,french_bulldog
cc94fa9675fddf20d84f34bf4a746b3b,shih-tzu
12eb5437f03772e0cbb27269310a3964,norfolk_terrier
b7ebc38ddc4f9dfd1152d92c7b6c7d8f,norwegian_elkhound
780138a84209e9f448bcec64a61e3e2e,norwegian_elkhound
6fd67de3035399fca56e21256de2bbab,norwegian_elkhound
44fe931a1d976f1e90c088ccff31f8cb,pomeranian
9bf93ac268122f8985cd9dcafa2e3a85,pomeranian
e06fdea86b416e992137ad52bb5da5a8,french_bulldog
084585fd8a9fcef3c7261669cacbc1be,norwegian_elkhound
2ca32f723dc882e6ccd9a0c4bc7b9044,norwegian_elkhound
e53cb5b42ea1a7700cd294a336890361,norwegian_elkhound
231e83cdb9e1b408799fe7b2a2bdec93,norwegian_elkhound
01df86b786d0a5b4cde3713a1314ceaf,norwegian_elkhound
e004d9f3a6236e2de6dd0f386b685059,tibetan_mastiff
40065b27b625c5b389903bc34ca9ec00,pomeranian
52b0846e26f28f8f1a1899ad98481782,norwegian_elkhound
5ee9e06f18912380519548ec3c94a1b4,tibetan_mastiff
8c61bc9753e79ce7f3a7cfcf33c15dc9,norwegian_elkhound
ef4b59cdb6485917a71f2c40df9c8d47,tibetan_mastiff
6c4a4565e1d0906cb370d01efe64ac16,tibetan_mastiff
5a4df594fba5fab39e5b44a8cc0e8d9f,norwegian_elkhound
1e69df83c9de6a9b30a2a1055f179287,tibetan_mastiff
478c996065629e60f4a1cf75c2f11e71,norwegian_elkhound
b0af8261078235519a15edf051e083b3,pomeranian
